uniqueID,drugName,condition,rating,date,usefulCount
56118,Estradiol,Hypoestrogenism,10,30-Jan-14,66
55045,Bupropion / naltrexone,Obesity,1,16-Jul-16,12
103503,Synthroid,Underactive Thyroid,1,23-Jan-16,65
117866,Simponi,Psoriatic Arthritis,1,5-Dec-17,0
143517,Etonogestrel,Birth Control,7,4-Jan-17,2
195677,Aviane,Birth Control,8,7-May-11,1
1209,Sumatriptan,Migraine,10,17-Sep-16,1
28465,Lexapro,Depression,7,21-Jun-13,62
140495,Escitalopram,Anxiety,1,12-Nov-16,4
201732,Zoloft,Premenstrual Dysphoric Disorde,8,6-Apr-13,114
25757,Ethinyl estradiol / norelgestromin,Birth Control,8,22-Jan-15,7
45734,Fluoxetine,Depression,7,23-Jan-12,14
35625,Ciclopirox,"Onychomycosis, Toenail",1,1-Apr-09,29
91891,Lyrica,ibromyalgia,1,31-Mar-16,78
130774,Levonorgestrel,Birth Control,10,20-Nov-11,2
108752,Nexplanon,Birth Control,10,21-Aug-17,15
83699,Clomiphene,emale Infertility,6,20-Aug-15,18
95821,Sertraline,Depression,8,18-Apr-14,213
154752,Metronidazole,Bacterial Vaginitis,1,11-May-17,2
171157,Methylnaltrexone,"Constipation, Drug Induced",9,21-Feb-13,33
199844,Varenicline,Smoking Cessation,8,12-Jan-17,19
163897,Lantus,"Diabetes, Type 1",8,17-Jun-09,33
140373,Daclatasvir,Hepatitis C,10,31-Jul-15,21
85540,Ethinyl estradiol / norgestimate,Birth Control,10,10-Feb-15,17
165799,Levonorgestrel,Abnormal Uterine Bleeding,1,21-Mar-17,0
45960,Fluoxetine,Borderline Personality Disorde,10,17-Mar-14,28
38326,Phenazopyridine,Interstitial Cystitis,9,5-Dec-15,9
209827,Phosphorated carbohydrate solution,Nausea/Vomiting,10,10-Jan-13,33
145882,Qsymia,Obesity,10,14-May-13,81
174877,Metamucil,Constipation,9,7-Mar-15,42
197627,Suprep Bowel Prep Kit,Bowel Preparation,2,14-Nov-17,2
127172,Melatonin,Insomnia,1,17-Jan-15,30
128451,Phentermine,Weight Loss,10,30-Sep-15,9
31172,Miconazole,Vaginal Yeast Infection,1,17-Nov-16,4
145569,Qsymia,Weight Loss,6,11-Jul-16,32
49553,Ethinyl estradiol / levonorgestrel,Birth Control,9,25-Aug-15,9
201200,Zoloft,Depression,1,1-Sep-16,20
191683,Lisdexamfetamine,ADHD,9,29-Dec-11,21
30400,Klonopin,Anxiety,8,22-Jul-09,36
77119,Lorcaserin,Obesity,7,26-Aug-14,102
131811,Effexor XR,Depression,5,17-Mar-15,44
184749,Canagliflozin,"Diabetes, Type 2",10,9-Oct-16,14
90221,Vicodin,Rheumatoid Arthritis,10,9-Nov-11,102
125933,Viibryd,Depression,10,6-Sep-15,34
152845,Doxycycline,Acne,10,27-Jun-17,5
171956,Meloxicam,Inflammatory Conditions,9,14-Nov-08,150
88823,Necon 1 / 35,Polycystic Ovary Syndrome,1,27-Aug-12,15
68656,Medroxyprogesterone,Birth Control,10,5-Feb-17,11
89159,Celexa,Anxiety and Stress,10,3-Mar-17,33
126445,Carvedilol,High Blood Pressure,7,24-Sep-09,34
141619,Escitalopram,Generalized Anxiety Disorde,9,3-Jun-12,33
81735,Liraglutide,Obesity,5,29-Apr-17,15
49311,Ethinyl estradiol / levonorgestrel,Birth Control,6,23-Mar-16,2
41640,Clonidine,Perimenopausal Symptoms,1,19-Dec-16,6
134603,Ketorolac,Pain,3,3-Oct-14,15
53717,Tylenol with Codeine #3,Cough,10,5-Feb-14,60
213742,Tioconazole,Vaginal Yeast Infection,10,26-Mar-17,8
22750,Lidocaine,Pain,1,16-Apr-16,55
136031,Acamprosate,Alcohol Dependence,8,5-Dec-11,56
91510,Anastrozole,Breast Cance,1,11-Sep-16,23
145328,Lotemax,Keratitis,5,7-Nov-16,0
129052,Levonorgestrel,Emergency Contraception,10,15-Nov-15,24
80214,Benzonatate,Cough,1,24-Jun-15,7
91724,Acetaminophen / butalbital,Headache,9,28-Aug-08,39
52173,Adipex-P,Weight Loss,10,12-Nov-12,53
171689,Wellbutrin,Depression,8,11-Oct-09,91
84643,Ethinyl estradiol / norgestimate,Abnormal Uterine Bleeding,4,30-Aug-16,2
202868,Gildess Fe 1 / 20,Birth Control,1,9-Aug-16,0
209959,VESIcare,Urinary Incontinence,10,23-Apr-12,91
168408,Monistat 7,Vaginal Yeast Infection,1,19-Aug-17,12
32726,Budesonide / formoterol,moterol),8,27-Feb-14,49
105688,Methylprednisolone,Immunosuppression,10,8-Nov-11,13
7079,Aluminum chloride hexahydrate,Hyperhidrosis,10,4-Mar-13,8
168892,Vilazodone,Depression,9,18-Feb-13,74
80169,Benzonatate,Cough,5,25-Dec-15,4
125865,Viibryd,Major Depressive Disorde,1,7-Apr-16,9
151242,OxyContin,Pain,10,20-Jul-09,22
141832,Escitalopram,Generalized Anxiety Disorde,10,8-Aug-11,85
135067,Brisdelle,Hot Flashes,3,6-Nov-15,20
54907,Bupropion / naltrexone,Obesity,6,7-Dec-16,37
199667,Varenicline,Smoking Cessation,1,11-Nov-17,2
7756,Xanax,Depression,10,14-Dec-11,175
186432,Desvenlafaxine,Anxiety,3,17-Mar-11,8
188776,Vascepa,Hypertriglyceridemia,10,1-Sep-17,1
112043,Gabapentin,Pain,5,9-Jul-17,13
210265,Linzess,Irritable Bowel Syndrome,2,22-Sep-15,17
28874,Lexapro,Depression,10,8-Feb-09,62
130309,Levonorgestrel,Birth Control,10,4-Dec-13,20
210256,Linzess,Constipation,8,19-Oct-15,17
13392,Amphetamine / dextroamphetamine,ADHD,6,23-Aug-15,2
171017,Quetiapine,Insomnia,8,15-Nov-09,20
28371,Lexapro,Depression,8,23-Jun-14,79
100357,Desogestrel / ethinyl estradiol,Birth Control,8,12-Mar-14,8
196067,Revlimid,Lymphoma,1,9-Jun-17,1
180631,Adderall XR,ADHD,10,22-Jan-15,36
225054,Bupropion,Not Listed / Othe,1,8-May-16,1
112735,Exforge,High Blood Pressure,6,23-Oct-09,36
39314,Contrave,Weight Loss,5,12-Feb-17,21
55511,Hizentra,Primary Immunodeficiency Syndrome,7,21-Oct-15,7
138924,Phentermine,Weight Loss,10,6-Dec-09,8
52316,Sotret,Acne,6,1-Jul-13,9
100579,Desogestrel / ethinyl estradiol,Birth Control,7,7-Feb-11,1
76566,Lorcaserin,Weight Loss,10,12-May-17,25
27687,Lexapro,Depression,10,17-Oct-17,31
37130,Vyvanse,ADHD,9,4-Feb-17,40
30523,Miconazole,Vaginal Yeast Infection,1,9-Dec-17,1
220972,Neulasta,Neutropenia Associated with Chemotherapy,8,14-Mar-17,9
116569,Nadolol,High Blood Pressure,10,5-Apr-15,19
228290,Butrans,Chronic Pain,10,30-Dec-15,27
167640,Levonorgestrel,Birth Control,7,25-Jan-16,2
149451,Mirena,Birth Control,9,3-Nov-13,15
36821,Chondroitin / glucosamine,Dietary Supplementation,5,2-Jul-16,10
117677,Nortriptyline,Vulvodynia,10,27-Jan-12,47
153984,Vivitrol,Opiate Dependence,9,6-Feb-16,61
82296,Liraglutide,Obesity,9,2-Jul-15,25
174859,Anoro Ellipta,COPD,9,14-Mar-16,45
179099,Belimumab,Systemic Lupus Erythematosus,1,6-Sep-16,9
130741,Levonorgestrel,Birth Control,10,4-Sep-11,0
226772,Etonogestrel,Birth Control,9,31-Mar-15,0
119958,Losartan,High Blood Pressure,6,28-Mar-16,54
182227,Clomipramine,Obsessive Compulsive Disorde,9,20-Aug-10,66
66741,Seroquel,Schizoaffective Disorde,3,18-Jun-14,19
17907,Ethinyl estradiol / etonogestrel,Birth Control,1,16-Feb-13,2
172346,Clonazepam,Seizure Prevention,10,10-Feb-17,7
121305,Venlafaxine,Depression,8,31-May-16,23
95970,Sertraline,Anxiety and Stress,8,19-May-13,50
60344,NuvaRing,Birth Control,9,22-Mar-11,2
12732,Etanercept,Rheumatoid Arthritis,2,10-Dec-15,26
62640,Citalopram,Depression,9,29-Jan-10,559
151155,OxyContin,Pain,9,9-Mar-11,17
227921,Etonogestrel,Birth Control,10,12-Jul-11,1
116299,Adalimumab,Psoriasis,7,14-May-15,22
157814,Accutane,Acne,10,31-Jan-15,55
29555,Topiramate,Migraine Prevention,10,2-Nov-13,78
184082,Hydroxyzine,Anxiety,5,18-Mar-17,14
18095,Ethinyl estradiol / etonogestrel,Birth Control,5,31-Oct-11,0
156898,Transderm-Scop,Nausea/Vomiting,10,19-Oct-16,1
32759,Budesonide / formoterol,moterol),9,29-May-10,28
140671,Escitalopram,Generalized Anxiety Disorde,8,27-Sep-16,13
203076,Gildess Fe 1 / 20,Birth Control,8,5-Apr-15,11
94307,Trintellix,Major Depressive Disorde,2,27-Oct-14,30
83010,Paxil,Social Anxiety Disorde,8,26-Oct-14,70
123703,Skyla,Birth Control,10,28-Feb-17,3
1381,Sumatriptan,Migraine,10,16-Jun-11,1
78239,Zyprexa,Bipolar Disorde,8,10-Sep-08,107
44077,Ethinyl estradiol / norgestimate,Birth Control,3,20-May-12,10
22091,Baclofen,Alcohol Withdrawal,10,20-Apr-17,18
153359,Doxycycline,Acne,6,16-Aug-14,33
82100,Liraglutide,Obesity,10,17-May-16,28
79422,Plan B One-Step,Emergency Contraception,10,23-May-15,28
34766,Minocycline,Acne,9,24-Jan-15,13
179729,Adapalene / benzoyl peroxide,Acne,3,8-Apr-16,1
67273,Omeprazole,Indigestion,10,1-Sep-13,34
87478,Naproxen,"Gout, Acute",9,21-Oct-16,17
84098,Ethinyl estradiol / norgestimate,Birth Control,1,11-Apr-17,5
149865,Mirena,Birth Control,5,17-Aug-11,2
162885,Rapaflo,Benign Prostatic Hyperplasia,8,12-Mar-15,34
144810,Etonogestrel,Birth Control,9,19-Jan-16,0
49757,Ethinyl estradiol / levonorgestrel,Birth Control,9,16-May-15,5
101056,Rexulti,Depression,5,1-Sep-17,4
19250,Pregabalin,Generalized Anxiety Disorde,1,29-Jul-16,19
43775,Acetaminophen / codeine,Pain,7,4-Aug-16,13
14542,Buprenorphine / naloxone,Opiate Dependence,10,16-Oct-08,37
141676,Escitalopram,Anxiety,10,12-Jan-13,65
82174,Liraglutide,Obesity,9,17-Feb-16,14
131100,Altavera,Birth Control,3,3-Aug-16,2
14666,Ethinyl estradiol / norethindrone,Birth Control,2,27-Nov-17,1
159806,Bactrim,Bacterial Skin Infection,10,17-Jul-16,50
183421,Cymbalta,Peripheral Neuropathy,3,20-Oct-11,23
72225,Tramadol,Back Pain,10,5-Aug-13,116
135160,Dapsone,Acne,9,12-Jan-10,22
221338,Dextromethorphan,Cough,1,26-Oct-16,3
60057,NuvaRing,Birth Control,9,9-Mar-14,9
40360,Savella,ibromyalgia,10,26-Mar-12,45
45105,Fluoxetine,Anxiety and Stress,10,28-Sep-16,77
2584,Plaquenil,Sjogren's Syndrome,9,3-Aug-15,52
81302,Yaz,Birth Control,9,15-Jan-16,7
114155,Ritalin-SR,ADHD,2,25-Jan-17,3
206178,Eflornithine,Hirsutism,10,13-Jul-14,64
16957,Phillips' Milk of Magnesia,Constipation,5,26-Jan-17,10
22698,Midodrine,Hypotension,10,17-Aug-10,64
26128,Sprintec,Birth Control,10,21-Apr-17,0
134764,Reglan,Nausea/Vomiting,1,5-May-17,9
202538,Lithium,Bipolar Disorde,8,13-Jan-10,69
176272,Lorazepam,Anxiety,1,15-Aug-16,8
147557,Alprazolam,Panic Disorde,10,10-Jul-09,50
180400,Diclofenac,Osteoarthritis,10,21-Feb-11,44
155174,Metronidazole,Bacterial Vaginitis,10,19-Dec-15,5
224383,Levothyroxine,Hashimoto's disease,1,30-Jul-15,18
161250,Ortho Tri-Cyclen,Birth Control,2,3-Feb-17,6
187391,Inova 4 / 1,Acne,8,18-Mar-10,0
65693,Propranolol,mance Anxiety,10,21-Oct-16,38
46933,Emsam,Depression,10,20-May-13,101
217461,Clarithromycin,Helicobacter Pylori Infection,10,11-Jul-15,28
219730,Amitriptyline,Cyclic Vomiting Syndrome,10,22-Sep-17,3
10179,Axiron,"Hypogonadism, Male",4,29-Sep-11,17
104925,Ethinyl estradiol / levonorgestrel,Birth Control,8,1-Oct-09,9
167186,Levonorgestrel,Emergency Contraception,4,27-Apr-16,11
40553,Zanaflex,Muscle Spasm,10,31-Jul-14,52
46782,Clindamycin,Bacterial Vaginitis,10,24-Sep-15,11
69064,Medroxyprogesterone,Abnormal Uterine Bleeding,1,31-Jan-16,6
132950,Loestrin 24 Fe,Birth Control,4,23-Jan-13,12
132777,Prochlorperazine,Nausea/Vomiting,6,15-Sep-15,5
103467,Tekturna,7</span> users found this comment helpful.,9,10-Apr-08,7
32636,Lisinopril,High Blood Pressure,4,13-Feb-09,60
192361,Drospirenone / ethinyl estradiol,Birth Control,9,5-May-15,3
203141,Fentanyl Transdermal System,Chronic Pain,10,8-Aug-13,102
49670,Ethinyl estradiol / levonorgestrel,Abnormal Uterine Bleeding,5,9-Jul-15,2
22106,Baclofen,Muscle Spasm,9,30-Nov-16,59
186617,Desvenlafaxine,ibromyalgia,1,7-Nov-09,22
40310,Savella,ibromyalgia,6,10-Dec-10,8
194207,Nebivolol,High Blood Pressure,9,20-Dec-12,98
92657,Ondansetron,Nausea/Vomiting,8,15-Aug-08,17
188526,ParaGard,Birth Control,5,17-May-16,4
192606,Drospirenone / ethinyl estradiol,Birth Control,10,8-Aug-12,20
229375,Lurasidone,Bipolar Disorde,10,22-Dec-16,29
201734,Zoloft,15</span> users found this comment helpful.,6,2-Apr-13,15
85983,Ethinyl estradiol / norgestimate,Birth Control,10,10-Nov-12,7
96628,Neurontin,Pain,6,4-Feb-11,22
212240,Lamotrigine,Bipolar Disorde,10,13-Mar-13,26
64249,Sertraline,Depression,10,30-Dec-16,101
55615,Effexor,Depression,1,12-Oct-17,5
26654,Sprintec,Birth Control,10,14-Jul-12,3
136101,Relpax,Migraine,10,6-Sep-14,15
206014,Pristiq,Anxiety,1,21-Feb-09,25
75845,Temazepam,Insomnia,1,7-Jun-13,41
48101,Cariprazine,Schizophrenia,7,10-Apr-17,8
82657,Hysingla ER,Pain,10,26-Apr-15,43
180674,Adderall XR,ADHD,10,25-Aug-13,30
30108,Klonopin,Bipolar Disorde,8,26-Mar-14,20
197588,Suprep Bowel Prep Kit,Bowel Preparation,6,26-Sep-17,2
53702,Tylenol with Codeine #3,Pain,8,13-Jul-15,49
67849,Plan B,Emergency Contraception,10,14-Sep-16,5
191202,Pentasa,"Crohn's Disease, Maintenance",9,20-Nov-17,0
192158,Drospirenone / ethinyl estradiol,Menstrual Disorders,9,19-May-16,7
222386,Kyleena,Birth Control,10,11-Oct-17,4
186430,Desvenlafaxine,Depression,1,4-Apr-11,5
35268,Levofloxacin,Bacterial Infection,9,28-Jul-14,31
87351,Tri-Linyah,Birth Control,10,15-Apr-16,8
111385,Ledipasvir / sofosbuvir,Hepatitis C,10,12-Mar-16,29
47086,Thyroid desiccated,Hashimoto's disease,2,13-Jul-16,25
97724,Simvastatin,High Cholesterol,10,6-Apr-09,49
132250,Ativan,Insomnia,1,6-Sep-15,29
47632,Tapentadol,Pain,7,3-Apr-12,25
168545,Silver,Dermatological Disorders,8,23-Apr-15,1
170776,Quetiapine,Bipolar Disorde,5,22-May-12,10
121044,Venlafaxine,Bipolar Disorde,8,28-May-17,6
71821,Tramadol,Anxiety,10,6-May-16,45
68975,Medroxyprogesterone,Abnormal Uterine Bleeding,1,7-Mar-16,2
14063,Beclomethasone,"Asthma, Maintenance",2,20-Mar-17,5
123573,Skyla,Birth Control,9,27-Apr-17,2
113768,Acetaminophen / butalbital / caffeine,Headache,9,20-May-12,11
68877,Medroxyprogesterone,Abnormal Uterine Bleeding,1,28-Jul-16,12
228617,Avonex,Multiple Sclerosis,10,11-Feb-17,8
221582,Ziana,Acne,9,14-Apr-16,7
31683,Miconazole,Vaginal Yeast Infection,2,4-Feb-16,6
219791,Amitriptyline,Migraine Prevention,3,23-Jul-17,5
99382,Genvoya,HIV Infection,10,8-Apr-17,8
197332,Paroxetine,Anxiety and Stress,10,27-Mar-12,55
95863,Sertraline,Social Anxiety Disorde,5,21-Jul-14,60
117254,Iophen-C NR,Cough,7,26-Dec-16,5
111392,Ledipasvir / sofosbuvir,Hepatitis C,10,17-Feb-16,31
185787,Saxenda,Obesity,10,4-Apr-16,18
63852,Sertraline,Depression,8,1-Sep-17,16
184120,Hydroxyzine,Anxiety,8,5-Oct-16,18
90694,Chateal,Birth Control,3,17-Aug-16,4
107601,Implanon,Birth Control,10,27-Apr-10,1
75176,Mirapex,Restless Legs Syndrome,10,24-Mar-12,57
222259,Nicorette,Smoking Cessation,10,19-Jan-14,57
43207,Necon 1 / 50,Abnormal Uterine Bleeding,9,30-Jun-12,1
195764,Valtrex,"Herpes Simplex, Mucocutaneous/Immunocompetent Host",10,1-Nov-10,16
165682,Levonorgestrel,Birth Control,8,18-Apr-17,1
118682,Taclonex,Psoriasis,10,19-Jul-14,18
28031,Lexapro,Generalized Anxiety Disorde,10,25-Feb-16,81
37251,Vyvanse,Binge Eating Disorde,9,21-Jun-16,68
68112,Plan B,Emergency Contraception,10,12-Oct-15,6
161369,Diphenhydramine,Insomnia,9,13-Jun-17,10
178272,Duloxetine,ibromyalgia,7,18-Nov-09,11
178121,Duloxetine,Anxiety,6,13-Sep-11,20
197224,Paroxetine,Post Traumatic Stress Disorde,10,27-Mar-14,39
87645,Naproxen,Osteoarthritis,10,3-Jul-13,32
168396,Monistat 7,Vaginal Yeast Infection,6,12-Nov-17,0
194833,Levetiracetam,Seizures,1,4-Mar-16,38
132836,Loestrin 24 Fe,Endometriosis,5,28-Jan-17,15
168443,Monistat 7,Vaginal Yeast Infection,1,20-Oct-16,10
72340,Tramadol,Back Pain,10,3-Feb-12,36
211287,Pazeo,Seasonal Allergic Conjunctivitis,4,24-Mar-17,5
134872,Echinacea,Cold Symptoms,10,27-Dec-08,12
114743,Methotrexate,Psoriasis,3,6-Jun-13,33
137193,Isotretinoin,Acne,10,15-Feb-15,12
169855,Amitriptyline,Migraine Prevention,9,10-Apr-09,44
71440,Levora,Birth Control,2,17-Sep-10,28
177398,Duloxetine,Major Depressive Disorde,1,6-Sep-16,8
130593,Levonorgestrel,Birth Control,7,24-Apr-12,0
120153,Homatropine / hydrocodone,Cough,9,20-May-09,1
106481,Implanon,Birth Control,1,29-Aug-16,7
83857,Ethinyl estradiol / norgestimate,Abnormal Uterine Bleeding,6,12-Nov-17,0
103988,Ethinyl estradiol / levonorgestrel,Birth Control,9,5-Jun-14,16
166771,Levonorgestrel,Birth Control,7,16-Aug-16,6
187520,Monistat 3-Day Combination Pack,Vaginal Yeast Infection,1,2-Jul-16,10
72523,Tramadol,Pain,6,24-Mar-10,26
153754,Doxycycline,Acne,2,26-Feb-09,13
197144,Paroxetine,Hot Flashes,2,10-Dec-14,17
96512,Neurontin,Epilepsy,10,3-Sep-16,12
76836,Lorcaserin,Weight Loss,1,12-Jan-16,6
77639,Cephalexin,Kidney Infections,9,13-Sep-15,35
200620,Varenicline,Smoking Cessation,1,7-Jul-09,13
13553,Amphetamine / dextroamphetamine,ADHD,9,8-Jan-13,46
18751,Aptensio XR,ADHD,9,7-Mar-17,4
79980,Depo-Testosterone,"Hypogonadism, Male",9,23-Sep-15,18
190775,Oxybutynin,Urinary Incontinence,5,30-Aug-12,27
103525,Synthroid,Underactive Thyroid,8,3-Jul-08,121
147550,Alprazolam,Anxiety,10,1-Aug-09,3
204197,Cataflam,Period Pain,10,8-Aug-10,13
222164,Rozerem,Insomnia,2,11-May-11,45
90119,Pneumococcal 13-valent vaccine,Pneumococcal Disease Prophylaxis,10,26-Oct-15,14
145193,Etonogestrel,Birth Control,2,16-Oct-15,5
97379,Voltaren Gel,Osteoarthritis,9,25-Jul-16,52
201787,Alprazolam,Panic Disorde,7,6-Apr-08,120
15652,Ethinyl estradiol / norethindrone,Birth Control,10,3-Nov-16,17
216687,Advair Diskus,"Asthma, Maintenance",10,8-Jan-12,23
98060,Nexplanon,Birth Control,10,30-Aug-15,32
136738,Sodium hyaluronate,Osteoarthritis,10,8-Sep-17,5
149773,Mirena,Birth Control,3,14-Nov-11,6
114074,Amlodipine,High Blood Pressure,3,16-Nov-09,308
205809,Pristiq,Depression,7,6-Jul-10,79
100005,Desogestrel / ethinyl estradiol,Birth Control,5,5-Jul-17,4
84655,Ethinyl estradiol / norgestimate,Birth Control,7,1-Jul-16,3
50671,Gabapentin,Peripheral Neuropathy,7,5-Mar-10,102
99358,Genvoya,HIV Infection,10,17-Nov-17,0
168987,Vilazodone,Depression,8,21-Nov-12,17
100354,Desogestrel / ethinyl estradiol,Birth Control,9,30-Mar-14,21
217614,Clarithromycin,Strep Throat,10,3-Mar-10,22
189522,Oxycodone,Pain,9,2-Jun-10,93
197638,Suprep Bowel Prep Kit,Bowel Preparation,9,23-Oct-17,7
82727,Maxalt-MLT,Migraine,2,4-Jan-17,7
203395,Halcion,Insomnia,9,21-Aug-14,44
29183,Topiramate,Migraine Prevention,6,13-Dec-16,12
43539,Hydromorphone,Pain,9,21-Sep-09,12
101264,Invega,Schizophrenia,9,15-Jun-16,11
199968,Varenicline,Smoking Cessation,10,7-Mar-16,23
292,Medroxyprogesterone,Abnormal Uterine Bleeding,3,19-May-15,7
52841,Elmiron,Interstitial Cystitis,10,24-Apr-10,33
3500,Nitrofurantoin,Prevention of Bladder infection,1,4-Sep-15,24
198724,Depo-Provera,Abnormal Uterine Bleeding,2,17-Mar-17,3
66465,Valacyclovir,Cold Sores,8,18-Oct-11,5
131835,Effexor XR,Anxiety,10,8-Aug-14,154
183396,Cymbalta,ibromyalgia,10,13-Dec-11,16
123077,Ethinyl estradiol / norgestrel,,10,17-May-10,15
207056,Emollients,Dry Skin,10,4-Feb-14,35
173807,Provigil,Narcolepsy,6,10-Apr-17,14
124025,Skyla,Birth Control,5,18-Jun-16,3
99852,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,2,26-Mar-16,15
118730,Drospirenone / ethinyl estradiol,Birth Control,1,28-Sep-17,3
12915,Vardenafil,Erectile Dysfunction,8,15-Dec-14,119
181415,Prozac,Depression,7,7-Apr-15,32
106648,Implanon,Birth Control,9,10-Oct-15,5
231055,Milnacipran,ibromyalgia,9,25-Nov-09,40
57905,Acetaminophen / hydrocodone,Back Pain,8,18-Mar-12,4
67140,Magnesium hydroxide,Constipation,8,24-Nov-10,104
90736,Chateal,Birth Control,9,28-Oct-14,12
205257,Ovide,Head Lice,10,10-Dec-11,65
211588,Psyllium,Constipation,9,7-Mar-15,42
225744,Bupropion,Depression,9,10-Mar-12,35
201567,Zoloft,Depression,9,21-Apr-14,440
63714,Epiduo,Acne,9,10-Aug-13,11
128419,Phentermine,Weight Loss,10,4-Sep-15,9
222119,Fluconazole,Vaginal Yeast Infection,5,28-Jun-11,6
81974,Liraglutide,Weight Loss,8,9-Aug-16,23
64527,Sertraline,Postpartum Depression,8,8-Apr-16,11
29540,Topiramate,Migraine Prevention,1,1-Apr-14,10
23276,Methadone,Chronic Pain,9,5-Mar-17,23
135769,Percocet,Pain,8,6-May-15,50
216904,Lifitegrast,Dry Eye Disease,1,6-Apr-17,14
136176,Relpax,Migraine,10,17-Sep-13,13
8022,Xanax,Anxiety,10,20-Sep-09,37
156771,Dulaglutide,"Diabetes, Type 2",5,24-Dec-15,18
21637,Vagifem,Atrophic Vaginitis,8,13-Jun-16,28
134614,Ketorolac,Pain,8,3-Feb-14,27
230704,Acetylcysteine,Expectoration,10,10-Jan-16,3
122367,Dymista,Allergic Rhinitis,3,1-Mar-16,9
160822,Buspirone,Anxiety,8,21-Oct-11,4
28954,Lexapro,2</span> users found this comment helpful.,7,9-Oct-08,2
139793,Nora-Be,Birth Control,1,6-Aug-16,10
196172,Fluvoxamine,Obsessive Compulsive Disorde,10,25-May-17,32
167519,Levonorgestrel,Birth Control,5,19-Feb-16,4
106289,Implanon,Birth Control,10,18-Oct-17,0
225623,Bupropion,Depression,8,31-Mar-13,102
178120,Duloxetine,Bipolar Disorde,9,14-Sep-11,25
125250,Dulcolax,Constipation,1,2-May-16,11
209943,VESIcare,Overactive Bladde,7,1-Feb-14,37
133957,Hydrochlorothiazide / triamterene,Not Listed / Othe,9,23-Jan-09,20
163059,Granulex,Dermatologic Lesion,10,6-Jan-16,1
217854,Strattera,ADHD,6,31-Mar-12,26
95959,Sertraline,Panic Disorde,2,4-Jul-13,27
169990,Quetiapine,Insomnia,8,1-Dec-17,0
146911,Alprazolam,Anxiety,3,4-Nov-16,3
89865,Orsythia,Birth Control,3,13-Jun-17,4
43819,Acetaminophen / codeine,Pain,1,8-Dec-15,10
225753,Bupropion,Depression,9,25-Jan-12,45
79904,Blisovi Fe 1 / 20,Birth Control,1,21-Jun-17,2
210273,Linzess,Irritable Bowel Syndrome,10,24-Aug-15,27
118879,Zoloft,Depression,7,15-May-12,38
199902,Varenicline,Smoking Cessation,3,22-Mar-16,17
151333,Chantix,Smoking Cessation,10,14-Jun-17,27
64377,Sertraline,Generalized Anxiety Disorde,2,11-Sep-16,14
159380,Estrace Vaginal Cream,Atrophic Vaginitis,8,30-Jan-15,49
204165,Dilantin,Anxiety,10,10-Aug-08,45
125769,Viibryd,Depression,9,28-Aug-17,22
213152,Nuvigil,Narcolepsy,8,21-Mar-15,27
49377,Ethinyl estradiol / levonorgestrel,Birth Control,9,19-Jan-16,1
50629,Gabapentin,Bipolar Disorde,1,24-Jun-10,46
94729,Abilify,Depression,10,16-Nov-14,119
146309,Suboxone,Opiate Dependence,10,2-Nov-09,41
213271,Nuvigil,Shift Work Sleep Disorde,8,8-Apr-13,16
186121,Desvenlafaxine,Major Depressive Disorde,10,3-Dec-14,51
133512,Tri-Sprintec,Birth Control,7,16-Oct-09,4
184478,Hydroxyzine,Anxiety,7,11-Mar-12,32
113716,Arthrotec,Osteoarthritis,10,11-Jul-08,116
60227,NuvaRing,Birth Control,8,13-Feb-12,1
167708,Eletriptan,Migraine,10,23-Jun-12,8
200106,Varenicline,Smoking Cessation,8,12-Aug-15,11
56119,Estradiol,Atrophic Urethritis,10,7-Jan-14,72
199347,Depo-Provera,Abnormal Uterine Bleeding,1,4-May-15,23
111092,Verapamil,Cluster Headaches,10,10-Dec-14,31
87382,Dulcolax Laxative,Constipation,1,7-May-15,4
161351,Seconal Sodium,Insomnia,10,8-Sep-11,48
120509,Dapagliflozin,"Diabetes, Type 2",7,28-Mar-16,12
28968,Hydroquinone,Dermatological Disorders,9,30-May-11,73
128935,Levonorgestrel,Emergency Contraception,10,10-Dec-15,8
24990,Lipitor,High Cholesterol,4,2-Jun-13,158
15888,Ethinyl estradiol / norethindrone,Birth Control,1,7-Aug-16,2
